title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes
(여자)아이들((G)I-DLE) - 'Nxde' Official Music Video,2022-10-17T09:04:23Z,UCritGVo7pLJLUS8wEu32vow,(G)I-DLE (여자)아이들 (Official YouTube Channel),10,2022-10-24T00:00:00Z,kpop|gidle|(여자)아이들|(G)I-DLE|IDLE|여자아이들|아이들|미연|민니|수진|소연|우기|슈화|MIYEON|MINNIE|SOOJIN|SOYEON|YUQI|SHUHUA|큐브|CUBE,63387725,1559801,0
BTS (방탄소년단) 'Film out' Official MV,2021-04-01T15:00:09Z,UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,10,2021-04-07T00:00:00Z,BIGHIT|빅히트|방탄소년단|BTS|BANGTAN|방탄,63307578,6828635,51155
HOW TO GO THROUGH THE DRESS CODE 👗🎀💂‍♂️|| #SHORTS,2021-05-15T18:29:43Z,UC63mNFJR8EAb8wAIJwoCmTA,5-Minute Crafts FAMILY,26,2021-05-22T00:00:00Z,5-Minute Crafts|5-Minute Crafts Family|family|DIY|Do it yourself|crafts|useful things|lifehacks|tricks|tips|DIY projects|DIY activities|Handcraft|Tutorial|easy life hacks|simple life hacks|how to|howto|shorts|shorts india|best shorts|short video|tiktok|tik tok|funny|situations,63214511,1748561,74863
정국 (Jung Kook) 'Seven (feat. Latto)' Official MV,2023-07-14T04:00:00Z,UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,10,2023-07-17T00:00:00Z,HYBE|HYBE LABELS|하이브|하이브레이블즈|정국|Jung Kook|Seven,63187252,6899891,0
skibidi toilet 66,2023-10-19T15:00:07Z,UCsSsgPaZ2GSmO6il8Cb5iGA,DaFuq!?Boom!,24,2023-10-30T00:00:00Z,skibidi meme|sfm animation|funny animation|gmod animation|skibidi toilet vs cameramen|titan cameraman|skibidi toilet|scientist skibidi|gman toilet|titan speakerman|titan tvman|tv woman|speakerwoman,63172897,1939839,0
"Stop This Train, Win a Lamborghini",2024-03-16T16:00:00Z,UCX6OQ3DkcsbYNE6H8uQQuVA,MrBeast,24,2024-03-19T00:00:00Z,[None],63170999,3216989,0
aespa 에스파 'Savage' MV,2021-10-05T09:00:00Z,UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,10,2021-10-10T00:00:00Z,aespa|savage|mv|music video|karina|giselle|winter|ningning|ae|에스파|새비지|세비지|뮤직비디오|뮤비|카리나|지젤|윈터|닝닝|아이 에스파|smcu,63166762,1882582,88614
Bella Poarch - Build a B*tch (Official Music Video),2021-05-14T04:00:16Z,UCCY_8y1FjtOegxKB4s2bWqw,Bella Poarch,22,2021-05-19T00:00:00Z,bella poarch|bella porch|build a bitch|build a babe|build a b*tch|bella poarch tiktok|tiktok songs|you cant build a bitch|sub urban|valkyrae|mia khalifa|dina|bretman rock|rakhim|larray|zhc|Аnokhina|liza|face zoom|bella poarch face zoom|bella poarch music video|bella poarch valkyrae|paca|bella poarch tiktoks|bella poarch new song|tiktok singers|tiktok musicians|im filled with flaws and attitude|if you need perfect im not built for you|la la la tiktok,63104176,4839366,127218
"Face Your Biggest Fear To Win $800,000",2024-02-10T17:00:00Z,UCX6OQ3DkcsbYNE6H8uQQuVA,MrBeast,24,2024-02-12T00:00:00Z,[None],63094373,3071313,0
MEDINA & POSEIDON #ENCAREOFUTURO,2021-07-19T22:02:40Z,UCwVzFkXszeP__iWXNV2EjhA,bradesco,24,2021-07-26T00:00:00Z,[None],63034922,1639,424
"Still Here | Season 2024 Cinematic - League of Legends (ft. Forts, Tiffany Aris, and 2WEI)",2024-01-10T14:55:10Z,UC2t5bjwHdUX4vM2g8TRDq5g,League of Legends,20,2024-01-13T00:00:00Z,Riot Games|Riot|League of Legends|League|LoL|MOBA,62847005,1382566,0
NCT 127 엔시티 127 '질주 (2 Baddies)' MV,2022-09-15T09:00:07Z,UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,10,2022-09-21T00:00:00Z,nct 127|2 baddies|mv|full speed|nct|smtown|엔시티|엔시티 127|질주|뮤직비디오|뮤비|태일|태용|쟈니|유타|재현|도영|정우|마크|해찬|taeil|taeyong|johnny|yuta|jaehyun|doyoung|jungwoo|mark|haechan|챌린지|질주 챌린지|127 챌린지|댄스 챌린지|challenge|nct 127 challenge|2 baddies challenge|neo seoul|neo seoul challenge|youtube shorts|shorts,62759066,918553,0
Hydraulic Press Vs Lamborghini,2022-12-10T21:00:01Z,UCX6OQ3DkcsbYNE6H8uQQuVA,MrBeast,24,2022-12-19T00:00:00Z,[None],62646538,3326254,0
BTS (방탄소년단) 'Dynamite' Official Teaser,2020-08-18T15:00:02Z,UC3IZKseVpdzPSBaWxBxundA,Big Hit Labels,10,2020-08-25T00:00:00Z,BIGHIT|빅히트|방탄소년단|BTS|BANGTAN|방탄,62496726,6178664,158846
TWICE I CAN'T STOP ME M/V,2020-10-26T08:59:54Z,UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,10,2020-10-30T00:00:00Z,TWICE|트와이스|eyeswideopen mv|I cant stop me mv|icantstopme mv|twice I cant stop me mv|twice eyes wide open mv|twice eyes wide open music video|twice I cant stop me music video|twice music video I cant stop me|twice music video eyes wide open|twice 2nd full album|twice full album|아이즈와이드오픈|아이캔트스탑미|트와이스 아이즈와이드오픈|트와이스 아이캔트스탑미|트와이스 정규2집|트와이스 정규2집 아이즈와이드오픈|트와이스 정규 2집 아이캔트스탑미|아이즈와이드오픈 뮤비|아이캔트스탑미 뮤비,62467391,2727954,55018
(여자)아이들((G)I-DLE) - '퀸카 (Queencard)' Official Music Video,2023-05-15T09:00:04Z,UCritGVo7pLJLUS8wEu32vow,(G)I-DLE (여자)아이들 (Official YouTube Channel),10,2023-05-21T00:00:00Z,kpop|gidle|(여자)아이들|(G)I-DLE|IDLE|여자아이들|아이들|미연|민니|수진|소연|우기|슈화|MIYEON|MINNIE|SOOJIN|SOYEON|YUQI|SHUHUA|큐브|CUBE|미니 6집|I feel|퀸카|Queencard,62464928,1003962,0
Grupo Frontera x Bad Bunny - un x100to (Video Oficial),2023-04-17T16:00:14Z,UCKsN6xyJ2w8g7p4p9apXkYQ,Grupo Frontera,10,2023-04-25T00:00:00Z,bad bunny|grupo frontera|frontera|frontera grupo|bad bunny grupo frontera|grupo frontera bad bunny|bad bunny grupo frontera audio|un por ciento|un porciento|1 porciento|UN X100TO|bad bunny grupo frontera unx100to|bad bunny un porciento|bad bunny un por ciento|grupo frontera un porciento|grupo frontera un por ciento|bad bunny grupo frontera un x100to|bad bunny un porciento audio|bad bunny 2023|uno por ciento|1 por ciento|bad bunny un porciento letra|2023,62450955,1533929,0
Adele - Easy On Me (Official Video),2021-10-14T23:00:11Z,UComP_epzeKzvBX156r6pm1Q,AdeleVEVO,10,2021-10-17T00:00:00Z,There ain’t no gold|In this river|That I’ve been washing my hands in forever|I know there is hope|In these waters|But I can’t bring myself to swim|When I am drowning|In this silence baby let me in|Go easy on me baby|I was still a child|Didn’t get the chance to|Feel the world around me|I had no time to choose|What I chose to do|So go easy on me|There ain’t no room|For things to change|When we are both so deeply|Stuck|our,62332885,3117328,28162
I Survived 50 Hours In Antarctica,2022-12-24T20:59:59Z,UCX6OQ3DkcsbYNE6H8uQQuVA,MrBeast,24,2023-01-01T00:00:00Z,[None],62328694,3076776,0
"$1 vs $250,000,000 Private Island!",2024-01-27T17:00:00Z,UCX6OQ3DkcsbYNE6H8uQQuVA,MrBeast,24,2024-01-29T00:00:00Z,[None],62267702,2990092,0
PSY - 'That That (prod. & feat. SUGA of BTS)' MV,2022-04-29T09:00:10Z,UCrDkAvwZum-UTjHmzDI2iIw,officialpsy,10,2022-05-03T00:00:00Z,PSY|싸이|psy|Psy|박재상|Comeback|coming back|9th|PSY 9th|Psy 9th|P NATION|p nation|피네이션|정규9집|컴백|싸다9|싸다구|PSY9th|구집|9wlq|9집|콘서트|싸이 콘서트|싸이콘서트|That That|that that|that|SUGA|BTS|produced|featuring|MV|music video|Music Video,62189597,5695432,0
Turn into orbeez - Tutorial #Shorts,2021-07-03T04:04:57Z,UCt8z2S30Wl-GQEluFVM8NUw,Fortnite Fun TV,24,2021-07-09T00:00:00Z,[None],62182949,2413676,78838
TXT (투모로우바이투게더) 'Sugar Rush Ride' Official MV,2023-01-27T04:58:09Z,UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,10,2023-02-05T00:00:00Z,HYBE|HYBE LABELS|하이브|하이브레이블즈,62168840,1624790,0
Let's just have fun with your loved ones!😎 #PermissiontoDance Challenge only on YouTube #Shorts,2021-07-30T13:00:02Z,UCLkAepWjdylmXSltofFvsYQ,BANGTANTV,10,2021-08-04T00:00:00Z,[None],62125441,4992450,111114
skibidi toilet 60,2023-09-03T00:14:00Z,UCsSsgPaZ2GSmO6il8Cb5iGA,DaFuq!?Boom!,24,2023-09-10T00:00:00Z,skibidi meme|sfm animation|funny animation|gmod animation|skibidi toilet vs cameramen|titan cameraman|skibidi toilet,62106453,1606133,0
Oddly Satisfying Video #Shorts,2021-06-25T09:02:18Z,UCUzylqtbvZ8O4kL5FQb4bUA,Thanh Thảo Official,22,2021-07-07T00:00:00Z,[None],62103265,1974082,76089
BTS (방탄소년단) 'Dynamite' Official Teaser,2020-08-18T15:00:02Z,UC3IZKseVpdzPSBaWxBxundA,Big Hit Labels,10,2020-08-24T00:00:00Z,BIGHIT|빅히트|방탄소년단|BTS|BANGTAN|방탄,61902106,6164808,157430
Dance your 💜 out to #PermissiontoDance 💃🕺 Only on YouTube #Shorts,2021-07-23T13:00:01Z,UCLkAepWjdylmXSltofFvsYQ,BANGTANTV,10,2021-08-02T00:00:00Z,방탄 챌린지|방탄소년단 챌린지|BTS 챌린지|BTS Challenge|BTS Shorts|방탄 쇼츠|퍼미션투댄스 챌린지|퍼투댄 챌린지|Permission to Dance 챌린지|방탄소년단 댄스 챌린지|방탄소년단 쇼츠|BTS 쇼츠 방탄소년단 춤 챌린지|쇼츠 BTS,61713036,5680984,103326
skibidi toilet 66,2023-10-19T15:00:07Z,UCsSsgPaZ2GSmO6il8Cb5iGA,DaFuq!?Boom!,24,2023-10-29T00:00:00Z,skibidi meme|sfm animation|funny animation|gmod animation|skibidi toilet vs cameramen|titan cameraman|skibidi toilet|scientist skibidi|gman toilet|titan speakerman|titan tvman|tv woman|speakerwoman,61708595,1930341,0
Rihanna’s FULL Apple Music Super Bowl LVII Halftime Show,2023-02-13T03:58:18Z,UCDVYQ4Zhbm3S2dlz7P1GBDg,NFL,17,2023-02-18T00:00:00Z,NFL|Football|American Football|sport|sports,61608036,1979509,0
BABYMONSTER - ‘SHEESH’ M/V,2024-03-31T15:00:08Z,UCqwUnggBBct-AY2lAdI88jQ,BABYMONSTER,22,2024-04-05T00:00:00Z,BABYMONSTER|베이비몬스터|베몬|BABYMON|BAEMON|하람|아현|루카|치키타|파리타|로라|아사|HARAM|AHYEON|RUKA|CHIQUITA|PHARITA|RORA|ASA,61501954,1898247,0
"Black Eyed Peas, Shakira - GIRL LIKE ME (Official Music Video)",2020-12-04T15:00:09Z,UCrwmu-gceGOmtZeuTsn7DlQ,BlackEyedPeasVEVO,10,2020-12-13T00:00:00Z,will.i.am|apl.de.ap|Taboo|black eyed peas|fergie|boom boom pow|imma be|i gotta feeling|let's get it started|ritmo|mamacita|ozuna|j. rey soul|epic|epic records|new black eyed peas music|mamasita|feel the beat|maluma|bep|translation|girl like me|tonta love|celebrate|todo bueno|duro hard|mabuti|i woke up|get loose now|action|news today|vida loca|no manana|new bep|bep album|j balvin|j rey soul|shakira|nicky,61451597,1470261,82872
I Paid A Real Assassin To Try To Kill Me,2023-03-18T20:00:01Z,UCX6OQ3DkcsbYNE6H8uQQuVA,MrBeast,24,2023-03-23T00:00:00Z,[None],61410566,3137844,0
7 Days Stranded At Sea,2023-08-05T16:00:01Z,UCX6OQ3DkcsbYNE6H8uQQuVA,MrBeast,24,2023-08-07T00:00:00Z,[None],61367097,3603457,0
JISOO - ‘꽃(FLOWER)’ M/V,2023-03-31T04:00:14Z,UCOmHUn--16B90oW2L6FRR3A,BLACKPINK,10,2023-04-02T00:00:00Z,YG Entertainment|YG|와이지|K-pop|BLACKPINK|블랙핑크|블핑|제니|로제|리사|지수|LISA|JISOO|JENNIE|ROSÉ|BLINK|블링크|지수 꽃|JISOO FLOWER|FLOWER|All Eyes On Me|JISOO All Eyes On Me|지수 All Eyes On Me|JISOO ME|ME|지수 FLOWER|JISOO 꽃,61267941,6414268,0
BTS (방탄소년단) 'Dynamite' Official Teaser,2020-08-18T15:00:02Z,UC3IZKseVpdzPSBaWxBxundA,Big Hit Labels,10,2020-08-23T00:00:00Z,BIGHIT|빅히트|방탄소년단|BTS|BANGTAN|방탄,61129242,6141403,155109
ITZY “LOCO” M/V,2021-09-24T03:58:12Z,UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,10,2021-09-30T00:00:00Z,JYP Entertainment|JYP|ITZY|있지|ITZY Video|ITZY Yeji|ITZY Lia|ITZY Ryujin|ITZY Chaeryeong|ITZY Yuna|있지 예지|있지 리아|있지 류진|있지 채령|있지 유나|예지|리아|류진|채령|유나|Yeji|Lia|Ryujin|Chaeryeong|Yuna|ITZY BEHIND|ITZY VIDEOS|ITZY DEBUT|있지 데뷔|ITZY CRAZY IN LOVE|ITZY TEASER|있지 티저|CRAZY IN LOVE 티저|있지 뮤비 티저|ITZY MV TEASER|ITZY MV|M/V|TEASER|있지 컴백|ITZY COMEBACK|CRAZYINLOVE|LOCO|ITZY LOCO|로꼬|ITZYMV|LOCOMV|LOCO M/V|로꼬 뮤비|있지 뮤비|있지 MV|있지 M/V,61114022,1969829,30489
Grand Theft Auto VI Trailer 1,2023-12-04T23:07:10Z,UC6VcWc1rAoWdBCM0JxrRQ3A,Rockstar Games,20,2023-12-05T00:00:00Z,Rockstar Games|Grand Theft Auto VI|GTAVI|GTA 6|GTA Six|Grand Theft Auto|GTA|Vice City|Leonida,61097210,7114845,0
NCT 127 엔시티 127 '질주 (2 Baddies)' MV,2022-09-15T09:00:07Z,UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,10,2022-09-20T00:00:00Z,nct 127|2 baddies|mv|full speed|nct|smtown|엔시티|엔시티 127|질주|뮤직비디오|뮤비|태일|태용|쟈니|유타|재현|도영|정우|마크|해찬|taeil|taeyong|johnny|yuta|jaehyun|doyoung|jungwoo|mark|haechan|챌린지|질주 챌린지|127 챌린지|댄스 챌린지|challenge|nct 127 challenge|2 baddies challenge|neo seoul|neo seoul challenge|youtube shorts|shorts,60999767,902087,0
Dance your 💜 out to #PermissiontoDance 💃🕺 Only on YouTube #Shorts,2021-07-23T13:00:01Z,UCLkAepWjdylmXSltofFvsYQ,BANGTANTV,10,2021-08-01T00:00:00Z,방탄 챌린지|방탄소년단 챌린지|BTS 챌린지|BTS Challenge|BTS Shorts|방탄 쇼츠|퍼미션투댄스 챌린지|퍼투댄 챌린지|Permission to Dance 챌린지|방탄소년단 댄스 챌린지|방탄소년단 쇼츠|BTS 쇼츠 방탄소년단 춤 챌린지|쇼츠 BTS,60909095,5601044,100394
I Survived 50 Hours In Antarctica,2022-12-24T20:59:59Z,UCX6OQ3DkcsbYNE6H8uQQuVA,MrBeast,24,2022-12-31T00:00:00Z,[None],60696368,3030548,0
NCT DREAM 엔시티 드림 '맛 (Hot Sauce)' MV,2021-05-10T09:02:33Z,UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,10,2021-05-13T00:00:00Z,[None],60675112,2026482,23490
"AMONG US, but with 99 IMPOSTORS",2020-10-09T00:16:14Z,UClarhNTgYk5wuztsunOx2Cw,The Pixel Kingdom,20,2020-10-13T00:00:00Z,among us|100 player|99 player|hack|cheat|multiplayer|funny|animation|victory|impostor,60668141,2111205,46810
PESO PLUMA || BZRP Music Sessions #55,2023-06-01T00:00:17Z,UCmS75G-98QihSusY7NfCZtw,Bizarrap,24,2023-06-08T00:00:00Z,bizarrap|biza|bisa|bizzarrap|bzrp|bzrp music sessions|trap|musica latina|argentina|méxico|españa|hip hop|rap|biza session|reggaeton|music session|USA|España|latin music|mala mia|puerto rico|el biza|lloba|las mujeres ya no lloran|salpique|claramente|arcangel|gonzalo|bizarraaap|PESO PLUMA || BZRP Music Sessions #55|y ya nos veran pistear|corrido|biza tumbado|peso pluma|pp|doble p|biza peso|diamanton|regional|folckore|narco corrido|fierro a la verga,60586473,2652103,0
IVE 아이브 'After LIKE' MV,2022-08-22T09:00:04Z,UCYDmx2Sfpnaxg488yBpZIGg,starshipTV,10,2022-08-26T00:00:00Z,Kpop|girl group|1theK|Starshiptv|starship|뮤비|티져|MV|Teaser|신곡|new|song|한류|idol|hallyu|ロエン|ミュージック|ミュージックビデオ|アイドル|韓流|韓国|아이돌|아이브|IVE|アイヴ|LOGO|MOTION|로고|유진|원영|가을|레이|리즈|이서|YUJIN|GAEUL|REI|WONYOUNG|LIZ|LEESEO|ユジン|ガウル|レイ|ウォニョン|リズ|イソ|After LIKE|애프터라이크|my satisfaction|티저|teaser|뮤직비디오|mv|music video|Iwillsurvive,60374750,1504620,0
"Shakira, Ozuna - Monotonía (Official Video)",2022-10-20T00:00:11Z,UCGnjeahCJW1AF34HBmQTJ-Q,shakiraVEVO,10,2022-10-26T00:00:00Z,Shakira|Ozuna|Shakira Ozuna Monotonía|Shakira Ozuna|Monotonía Video|Monotonía Letra|Monotonía Lyrics|Shakira 2022|Ozuna 2022|Te Felicito|Latin Pop|Monotonía|Sony Music Latin,60352736,2748933,0
aespa 에스파 'Spicy' MV,2023-05-08T08:59:11Z,UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,10,2023-05-16T00:00:00Z,에스파|aespa|스파이시|spicy|my world|마이 월드|마이|MY|카리나|윈터|지젤|닝닝|KARINA|WINTER|GISELLE|NINGNING|MV|MUSIC VIDEO|뮤직비디오|뮤비,60289351,889958,0
"100 Kids Vs 100 Adults For $500,000",2022-12-03T21:00:00Z,UCX6OQ3DkcsbYNE6H8uQQuVA,MrBeast,24,2022-12-11T00:00:00Z,[None],60257720,2400821,0
ITZY 마.피.아. In the morning M/V,2021-04-30T04:00:16Z,UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,10,2021-05-04T00:00:00Z,JYP Entertainment|JYP|ITZY|있지|ITZY Video|ITZY Yeji|ITZY Lia|ITZY Ryujin|ITZY Chaeryeong|ITZY Yuna|있지 예지|있지 리아|있지 류진|있지 채령|있지 유나|예지|리아|류진|채령|유나|Yeji|Lia|Ryujin|Chaeryeong|Yuna|ITZY BEHIND|ITZY VIDEOS|ITZY DEBUT|있지 데뷔|not shy|ITZY GUESS WHO|ITZY TEASER|있지 티저|GUESS WHO 티저|있지 뮤비 티저|ITZY MV TEASER|ITZY MV|M/V|TEASER|있지 컴백|ITZY COMEBACK|마.피.아. In the morning|마.피.아. In the morning MV|마.피.아 In the morning 뮤비|마.피.아 In the morning|GUESS WHO,60134381,2067772,43432
